Sample	Method	chr_number	chromosome	Mean_depth	SD_depth	CV_depth	Q25_depth	Median_depth	Q75_depth	Min_depth	Max_depth
8035	lowinput_P100	1	NC_060173.1	7.821618743274254	3.5567184912456304	0.4547292073401077	6.0604	7.65111	9.04653	0.62925	50.1585
8035	lowinput_P100	2	NC_060174.1	8.26304027239164	3.917763226910067	0.47413096121533443	6.48219	8.08495	9.53553	0	67.6393
8035	lowinput_P100	3	NC_060175.1	8.020899918349373	3.752452674543634	0.4678343717965071	6.0542	7.84004	9.27249	0	48.0203
8035	lowinput_P100	4	NC_060176.1	8.379791690501802	3.3790003512339686	0.4032320224694781	6.57366	8.33262	9.59512	0.0579632	32.4875
8035	lowinput_P100	5	NC_060177.1	8.083957836151525	5.332841114983001	0.6596819556794931	5.69233	7.48977	9.08816	0.4009	64.4567
8035	lowinput_P100	6	NC_060178.1	7.66675099465229	3.796193478782694	0.4951502248384764	5.99769	7.55193	8.86694	0.096	65.7444
8035	lowinput_P100	7	NC_060179.1	7.594490761443528	5.108018834988167	0.6725953056551295	5.20433	7.52346	9.09643	0.51104	123.491
8035	lowinput_P100	8	NC_060180.1	8.385318795051509	4.702374030104675	0.5607865538612226	6.69689	8.18369	9.58477	0.75607	101.914
8035	lowinput_P100	9	NC_060181.1	7.471002906067979	5.653962098097019	0.7567875650944866	5.29923	7.36669	8.90458	0	154.11
8035	lowinput_P100	10	NC_060182.1	8.168687562219256	4.831838116099407	0.5915072744913138	5.69375	7.8925	9.39577	0.03065	59.54
8035	lowinput_P100	11	NC_060183.1	8.136247551263573	5.716370979726492	0.7025807589690078	6.0717	7.82044	9.3204	0.85101	135.302
8035	lowinput_P100	12	NC_060184.1	7.862063354042565	4.456439673370596	0.5668282577599881	5.74227	7.5522	9.02958	0.57129	69.19
8035	lowinput_P100	13	NC_060185.1	7.46297249115958	3.966349745401594	0.5314705032210713	5.36642	7.25722	8.83145	0.1571	55.542
8035	lowinput_P100	14	NC_060186.1	7.974145332445728	6.654628962108503	0.8345256682282564	5.33372	7.30566	8.93541	0.87299	131.106
8035	lowinput_P100	15	NC_060187.1	8.617147777806228	3.989758239705677	0.4630021838526945	6.61408	8.21924	9.66599	0.85538	38.7898
8035	lowinput_P100	16	NC_060188.1	8.310153189300399	5.1501182184243	0.619738060311	6.53417	8.11322	9.52935	0.62352	114.512
8035	lowinput_P100	17	NC_060189.1	8.324397076469944	3.44378375925563	0.413697680158718	6.514	8.13736	9.51861	1.00896	42.248
8035	lowinput_P100	18	NC_060190.1	7.919154541809161	4.017523174003659	0.5073171830140646	5.89145	7.89738	9.30301	0.58334	64.6972
8035	lowinput_P100	19	NC_060191.1	7.647716638405124	3.1173764938695245	0.4076218616959154	5.66029	7.64812	9.22239	1.18156	31.3342
8035	lowinput_P100	20	NC_060192.1	7.617520513439992	4.349676190292824	0.5710094488906806	5.78981	7.39585	8.8803	1.52804	72.9135
8035	lowinput_P100	21	NC_060193.1	8.531536529379956	12.587423578289535	1.4753993650431392	5.71439	7.20837	8.94947	1.43753	281.117
8035	lowinput_P100	22	NC_060194.1	8.213743969646673	4.950430516211921	0.6027008553597357	5.98405	7.65765	9.28967	0.00842961	60.1562
8035	lowinput_P100	23	NC_060195.1	7.4781841385638375	4.992126758240197	0.6675586834638869	5.37946	6.87898	8.59998	0.49375	74.2844
8035	lowinput_P100	24	NC_060196.1	7.834153967949454	4.482563369765871	0.5721821894367436	5.82703	7.36589	9.05178	0.69203	83.3241
8035	lowinput_P100	25	NC_060197.1	8.776859281738341	15.35640930176247	1.749647431822672	5.8985900000000004	7.79098	9.18707	0.17551	343.148
8035	lowinput_P100	26	NC_060198.1	9.364968800777223	4.883166987843496	0.5214290716524576	6.95637	8.27992	10.0665	2.97817	39.8919
8035	lowinput_P100	27	NC_060199.1	7.726093814316538	4.395318805296094	0.5688927562789258	5.72162	7.21429	8.50411	0.0587	25.5159
