Sample	Method	chr_number	chromosome	Mean_depth	SD_depth	CV_depth	Q25_depth	Median_depth	Q75_depth	Min_depth	Max_depth
8034	lowinput_P100	1	NC_060173.1	11.229480479570809	2.258437700717918	0.20111684639610647	10.5471	11.4648	12.0606	2.56588	38.1917
8034	lowinput_P100	2	NC_060174.1	11.218110100896892	1.9471463977811612	0.17357169614741846	10.6504	11.4885	12.0096	2.26485	33.6869
8034	lowinput_P100	3	NC_060175.1	11.603754295832148	5.549951693013817	0.47828931495104615	10.4217	11.4348	12.110900000000001	0	113.059
8034	lowinput_P100	4	NC_060176.1	11.435006662574233	4.740369431273444	0.41454889980853743	10.41	11.3767	12.032	0	124.992
8034	lowinput_P100	5	NC_060177.1	10.84970701721354	4.6368225446603235	0.427368456798308	9.68732	11.0848	11.8155	2.3323	114.53
8034	lowinput_P100	6	NC_060178.1	10.716219745441727	1.9291289891239902	0.1800195437336537	10.201	10.997	11.5643	2.72411	41.784
8034	lowinput_P100	7	NC_060179.1	10.68906554078774	6.014843592132903	0.5627099552511149	9.59652	10.7125	11.3094	2.43915	163.327
8034	lowinput_P100	8	NC_060180.1	10.976483677102127	3.8574229157210134	0.35142610595485363	10.3247	10.9985	11.53	2.73294	76.8954
8034	lowinput_P100	9	NC_060181.1	10.517449784437293	5.721811099564595	0.5440302750987391	9.24305	10.5778	11.2513	2.50736	120.091
8034	lowinput_P100	10	NC_060182.1	10.526463256137166	5.095314539210747	0.4840481000339847	9.33001	10.6305	11.2479	2.64236	109.953
8034	lowinput_P100	11	NC_060183.1	10.69824969958954	6.374787586761218	0.5958720132514573	9.59834	10.6713	11.2797	2.53531	118.703
8034	lowinput_P100	12	NC_060184.1	10.641231653851976	4.241673459749938	0.39860737908233695	9.56298	10.6623	11.2482	2.62074	72.6465
8034	lowinput_P100	13	NC_060185.1	10.0948378941073	2.3293710066441555	0.2307487283182515	9.16068	10.3564	11.1487	1.80885	54.7183
8034	lowinput_P100	14	NC_060186.1	10.445492846481974	4.118185256004811	0.39425475815550526	9.18799	10.5334	11.2472	3.41791	96.0979
8034	lowinput_P100	15	NC_060187.1	10.59292005005798	2.7123405824611466	0.25605220936660433	9.61434	10.7024	11.4021	3.5262	55.1102
8034	lowinput_P100	16	NC_060188.1	11.093345520638287	5.794619072274865	0.5223509050082716	9.91495	10.8979	11.4875	1.8926	156.235
8034	lowinput_P100	17	NC_060189.1	11.027679838776848	8.574546655768465	0.777547660172144	9.76363	10.7316	11.3441	3.30906	187.043
8034	lowinput_P100	18	NC_060190.1	11.146440915956294	6.071915653714365	0.5447403076458539	9.91355	10.9124	11.4558	2.20364	128.568
8034	lowinput_P100	19	NC_060191.1	10.05060984441299	2.099150879596962	0.20885806056473813	8.97253	10.3586	11.1906	2.32569	30.6405
8034	lowinput_P100	20	NC_060192.1	10.004705294874624	1.6250282384920516	0.1624263974396675	9.271	10.4026	11.0134	3.16573	16.2061
8034	lowinput_P100	21	NC_060193.1	10.196642565949581	3.0155654369748897	0.29574101646408546	9.14798	10.4833	11.2078	2.85583	49.6592
8034	lowinput_P100	22	NC_060194.1	10.602412113857397	4.267008557866053	0.402456395020625	9.62968	10.7204	11.3391	3.40056	83.4482
8034	lowinput_P100	23	NC_060195.1	10.186900408672324	4.9640936141463845	0.4873016732273486	8.91052	10.1947	11.1572	2.61359	117.752
8034	lowinput_P100	24	NC_060196.1	10.337287903454822	3.1203945695619035	0.3018581468084136	9.29855	10.3553	11.202	2.4329	58.2737
8034	lowinput_P100	25	NC_060197.1	10.550704750332557	4.010693324077708	0.38013511125418337	9.45719	10.4197	11.1979	2.73811	59.0482
8034	lowinput_P100	26	NC_060198.1	11.523734952722442	5.263619688355173	0.45676334191560536	10.1128	10.91	11.5831	4.73263	88.466
8034	lowinput_P100	27	NC_060199.1	14.256577004111929	8.425944977528987	0.5910216018262131	10.0843	10.6696	11.646	8.98876	39.329
